tripID,CLS_ID,nbAnglers,return_date_ymd,state,RED SNAPPER_kept,RED SNAPPER_released,VERMILION SNAPPER_kept,VERMILION SNAPPER_released,KING MACKEREL_kept,KING MACKEREL_released,SPANISH MACKEREL_kept,SPANISH MACKEREL_released,RED GROUPER_kept,RED GROUPER_released,WHITE GRUNT_kept,WHITE GRUNT_released,RED PORGY_kept,RED PORGY_released
8641,109,6,2017-04-18,FL,NA,NA,52,3,NA,NA,NA,NA,NA,NA,NA,NA,15,0
8642,241,3,2017-04-18,FL,0,9,11,0,3,0,NA,NA,NA,NA,NA,NA,21,0
8643,14,2,2017-04-18,FL,0,4,40,4,1,0,NA,NA,NA,NA,NA,NA,1,2
8645,192,5,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,8,30,NA,NA,NA,NA
8646,210,7,2017-04-19,FL,0,5,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA
8647,211,6,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,2,15,NA,NA,NA,NA
8648,91,6,2017-04-18,FL,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8649,194,5,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8650,194,5,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8652,246,4,2017-04-11,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,NA,NA
8653,159,6,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,28,NA,NA,NA,NA
8654,68,13,2017-04-18,FL,NA,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA,25,0
8655,34,5,2017-04-19,FL,3,9,15,6,NA,NA,NA,NA,NA,NA,NA,NA,40,5
8657,202,4,2017-04-19,FL,NA,NA,NA,NA,3,5,NA,NA,0,12,17,25,NA,NA
8659,14,5,2017-04-19,FL,NA,NA,6,0,1,0,NA,NA,NA,NA,NA,NA,4,0
8660,86,3,2017-04-19,FL,0,5,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8661,46,7,2017-04-15,FL,NA,NA,NA,NA,9,0,1,0,NA,NA,NA,NA,NA,NA
8662,46,2,2017-04-19,FL,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8663,46,10,2017-04-18,FL,3,18,35,12,NA,NA,NA,NA,NA,NA,NA,NA,37,5
8664,54,10,2017-04-19,FL,0,12,37,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
8665,71,7,2017-04-19,FL,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8667,199,4,2017-04-19,FL,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA
8668,211,6,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA
8669,188,8,2017-04-19,FL,NA,NA,88,0,NA,NA,NA,NA,NA,NA,NA,NA,17,0
8670,47,8,2017-04-19,FL,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0
8671,192,6,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,11,35,NA,NA,NA,NA
8672,159,5,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,10,31,NA,NA,NA,NA
8673,7,3,2017-04-19,FL,0,20,12,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0
8674,217,4,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8675,194,6,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,77,NA,NA,NA,NA
8676,218,6,2017-04-18,FL,0,0,20,6,NA,NA,NA,NA,NA,NA,NA,NA,18,0
8678,246,4,2017-04-14,FL,NA,NA,NA,NA,NA,NA,11,4,NA,NA,NA,NA,NA,NA
8679,158,5,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,11,17,26,NA,NA
8680,158,6,2017-04-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,6,14,23,NA,NA
8683,242,2,2017-04-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8684,234,6,2017-04-18,FL,NA,NA,NA,NA,NA,NA,NA,NA,8,10,NA,NA,NA,NA
8685,192,6,2017-04-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8686,214,4,2017-04-20,FL,0,20,34,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8687,158,4,2017-04-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,7,8,29,NA,NA
8688,241,2,2017-04-20,FL,0,11,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8689,86,8,2017-04-20,FL,4,27,32,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8690,7,5,2017-04-20,FL,0,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8691,47,11,2017-04-20,FL,NA,NA,74,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
8692,14,6,2017-04-20,FL,0,14,36,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA
8693,260,4,2017-04-20,FL,2,34,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA
8695,246,5,2017-04-14,FL,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA
8696,246,3,2017-04-14,FL,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA
8697,246,5,2017-04-14,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,NA,NA
8699,246,5,2017-04-17,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,25,NA,NA
8700,139,2,2017-04-20,AL,NA,NA,20,3,NA,NA,NA,NA,NA,NA,NA,NA,20,6
8701,195,6,2017-04-20,FL,2,19,22,0,1,0,NA,NA,NA,NA,NA,NA,24,0
8702,231,5,2017-04-20,FL,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
8703,192,6,2017-04-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,35,NA,NA,NA,NA
8704,217,2,2017-04-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA
8705,214,5,2017-04-20,FL,NA,NA,51,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8706,43,6,2017-04-14,FL,NA,NA,8,0,0,1,NA,NA,NA,NA,NA,NA,27,0
8707,43,9,2017-04-20,FL,NA,NA,NA,NA,11,0,4,0,NA,NA,NA,NA,NA,NA
8708,210,7,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA
8709,192,3,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA
8710,188,5,2017-04-21,FL,0,18,11,0,NA,NA,NA,NA,NA,NA,NA,NA,65,0
8711,14,5,2017-04-21,FL,NA,NA,4,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
8712,241,4,2017-04-21,FL,0,12,14,2,NA,NA,NA,NA,NA,NA,NA,NA,10,0
8714,34,8,2017-04-21,FL,3,27,68,6,1,0,NA,NA,NA,NA,NA,NA,27,7
8715,109,13,2017-04-21,FL,NA,NA,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8717,7,5,2017-04-21,FL,0,1,10,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0
8718,120,9,2017-04-21,AL,3,30,29,1,NA,NA,NA,NA,3,0,NA,NA,33,0
8720,71,10,2017-04-21,FL,NA,NA,88,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8721,47,7,2017-04-21,FL,NA,NA,35,0,1,0,NA,NA,NA,NA,NA,NA,8,0
8723,246,3,2017-04-19,FL,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
8724,246,6,2017-04-20,FL,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
8725,210,7,2017-04-22,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA
8726,246,4,2017-04-20,FL,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA
8727,68,4,2017-04-21,FL,NA,NA,15,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA
8728,192,6,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8729,127,9,2017-04-21,FL,NA,NA,58,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8730,231,5,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,NA,NA
8731,231,5,2017-04-21,FL,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA
8732,194,4,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8733,194,5,2017-04-21,FL,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA
8734,200,10,2017-04-20,FL,4,39,76,2,NA,NA,NA,NA,NA,NA,NA,NA,11,0
8735,158,5,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,3,59,10,17,NA,NA
8736,158,5,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,9,7,18,NA,NA
8737,34,9,2017-04-22,FL,3,18,15,8,NA,NA,NA,NA,NA,NA,NA,NA,51,17
8738,37,11,2017-04-20,AL,0,21,15,0,1,0,NA,NA,NA,NA,NA,NA,15,0
8739,241,8,2017-04-22,FL,0,9,15,6,3,0,NA,NA,NA,NA,NA,NA,4,1
8740,43,10,2017-04-22,FL,NA,NA,70,0,2,0,3,0,NA,NA,NA,NA,25,0
8742,71,5,2017-04-22,FL,NA,NA,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8743,68,3,2017-04-22,FL,0,5,13,0,3,0,NA,NA,NA,NA,NA,NA,10,0
8744,91,6,2017-04-22,FL,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8745,37,3,2017-04-22,AL,0,6,7,0,10,0,5,0,NA,NA,NA,NA,NA,NA
8746,32,6,2017-04-22,FL,1,26,55,10,1,0,NA,NA,NA,NA,NA,NA,51,5
8747,139,5,2017-04-22,AL,NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA
8748,7,5,2017-04-22,FL,0,5,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8749,214,4,2017-04-22,FL,0,20,40,9,4,0,NA,NA,NA,NA,NA,NA,1,0
8750,194,5,2017-04-22,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8751,47,9,2017-04-22,FL,NA,NA,88,6,1,0,NA,NA,NA,NA,NA,NA,2,3
8752,217,4,2017-04-21,FL,0,57,NA,NA,0,2,NA,NA,0,4,NA,NA,NA,NA
8754,13,3,2017-04-22,FL,0,19,30,9,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8755,13,4,2017-04-22,FL,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA
8756,158,2,2017-04-22,FL,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,2,NA,NA
8757,33,18,2017-04-22,FL,0,5,60,2,NA,NA,NA,NA,NA,NA,NA,NA,25,0
8758,120,10,2017-04-22,AL,3,14,21,1,NA,NA,NA,NA,NA,NA,NA,NA,31,0
8759,188,4,2017-04-22,FL,5,22,46,6,NA,NA,NA,NA,1,0,NA,NA,30,0
8760,231,6,2017-04-22,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA
8761,123,10,2017-04-23,AL,3,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
8762,241,4,2017-04-23,FL,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA
8763,74,8,2017-04-22,AL,NA,NA,60,0,NA,NA,NA,NA,1,0,NA,NA,45,0
8764,259,6,2017-04-23,FL,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA
8765,259,6,2017-04-15,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8767,127,19,2017-04-23,FL,NA,NA,181,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8768,211,6,2017-04-23,FL,1,35,NA,NA,NA,NA,NA,NA,9,18,NA,NA,NA,NA
8769,231,5,2017-04-23,FL,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA
8770,159,6,2017-04-23,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,72,NA,NA,NA,NA
8771,188,6,2017-04-23,FL,0,16,69,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0
8772,218,7,2017-04-22,FL,0,12,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8773,214,3,2017-04-24,FL,0,4,50,8,10,0,1,0,NA,NA,NA,NA,4,0
8774,192,5,2017-04-24,FL,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA,NA,NA
8775,139,3,2017-04-24,AL,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,22,0
8776,34,8,2017-04-25,FL,3,21,12,3,NA,NA,NA,NA,NA,NA,NA,NA,34,7
8777,214,3,2017-04-25,FL,0,9,30,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
8778,68,8,2017-04-25,FL,NA,NA,50,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
8779,14,6,2017-04-25,FL,0,21,36,4,NA,NA,NA,NA,NA,NA,NA,NA,7,2
8780,54,5,2017-04-25,FL,0,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,17,0
8781,13,4,2017-04-25,FL,0,22,7,0,NA,NA,NA,NA,NA,NA,NA,NA,9,0
8782,259,4,2017-04-25,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,8,NA,NA,NA,NA
8783,139,3,2017-04-25,AL,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0
8785,192,6,2017-04-25,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,20,NA,NA,NA,NA
8786,218,7,2017-04-26,FL,0,5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8787,200,6,2017-04-21,FL,11,37,10,0,NA,NA,NA,NA,1,0,NA,NA,10,0
8788,200,5,2017-04-25,FL,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA
8790,200,5,2017-04-26,FL,NA,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA
8791,54,8,2017-04-26,FL,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA
8793,14,6,2017-04-26,FL,0,27,14,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0
8795,241,3,2017-04-26,FL,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8796,259,3,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,13,NA,NA,NA,NA
8797,242,4,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,8,20,30,NA,NA
8798,46,5,2017-04-26,FL,2,0,15,5,1,0,NA,NA,NA,NA,NA,NA,2,0
8799,192,6,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,11,25,NA,NA,NA,NA
8800,202,2,2017-04-26,FL,NA,NA,NA,NA,0,3,NA,NA,4,20,11,25,NA,NA
8801,123,10,2017-04-26,AL,2,11,70,2,1,0,NA,NA,1,0,NA,NA,9,0
8802,71,19,2017-04-26,FL,NA,NA,157,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8803,242,5,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,6,30,50,NA,NA
8804,210,5,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,25,NA,NA
8805,217,4,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8806,201,4,2017-04-26,FL,4,30,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA
8807,127,16,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8808,158,2,2017-04-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,37,3,14,NA,NA
8809,214,4,2017-04-26,FL,0,11,40,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
8810,200,2,2017-04-27,FL,NA,NA,NA,NA,4,0,1,0,NA,NA,NA,NA,NA,NA
8811,202,5,2017-04-27,FL,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA
8812,231,4,2017-04-27,FL,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA
8813,246,5,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,30,NA,NA
8814,192,6,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,30,NA,NA,NA,NA
8815,159,6,2017-04-23,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,72,NA,NA,NA,NA
8816,158,5,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8818,246,4,2017-04-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,NA,NA
8820,246,6,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,11,60,NA,NA,NA,NA
8821,246,6,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,12,NA,NA
8824,14,6,2017-04-28,FL,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA
8825,33,10,2017-04-28,FL,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA
8826,37,10,2017-04-28,AL,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA
8827,200,7,2017-04-28,FL,NA,NA,48,2,5,0,1,0,NA,NA,NA,NA,NA,NA
8828,192,6,2017-04-28,FL,NA,NA,12,1,NA,NA,NA,NA,7,20,NA,NA,NA,NA
8829,202,2,2017-04-28,FL,NA,NA,NA,NA,1,12,0,8,NA,NA,NA,NA,NA,NA
8830,194,4,2017-04-28,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8831,120,8,2017-04-28,AL,2,27,17,0,NA,NA,NA,NA,NA,NA,NA,NA,35,0
8832,127,26,2017-04-28,FL,NA,NA,123,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8833,211,5,2017-04-28,FL,0,26,NA,NA,NA,NA,NA,NA,11,16,NA,NA,NA,NA
8834,259,3,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA
8835,259,4,2017-04-28,FL,NA,NA,NA,NA,NA,NA,NA,NA,6,14,NA,NA,NA,NA
8836,158,4,2017-04-28,FL,NA,NA,6,4,NA,NA,NA,NA,5,27,NA,NA,NA,NA
8837,54,8,2017-04-28,FL,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA
8838,54,4,2017-04-28,FL,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA
8839,214,5,2017-04-28,FL,0,9,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8840,47,17,2017-04-28,FL,NA,NA,65,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
8841,159,6,2017-04-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,14,38,NA,NA,NA,NA
8842,200,6,2017-04-28,FL,NA,NA,9,14,1,0,NA,NA,NA,NA,NA,NA,2,2
8843,43,12,2017-04-28,FL,NA,NA,51,0,NA,NA,NA,NA,NA,NA,NA,NA,18,0
8844,218,5,2017-04-28,FL,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA
8846,37,8,2017-04-29,AL,0,3,10,0,3,1,12,0,NA,NA,NA,NA,NA,NA
8847,231,6,2017-04-29,FL,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
8848,217,6,2017-04-29,FL,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
8849,217,3,2017-04-29,FL,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA
8850,200,4,2017-04-29,FL,17,11,16,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0
8851,246,4,2017-04-28,FL,NA,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA
8852,211,4,2017-04-29,FL,0,14,NA,NA,NA,NA,NA,NA,0,24,123,41,NA,NA
8853,33,12,2017-04-29,FL,2,20,34,0,1,0,NA,NA,NA,NA,NA,NA,15,0
8854,259,6,2017-04-29,FL,NA,NA,NA,NA,NA,NA,NA,NA,9,19,NA,NA,NA,NA
8855,13,6,2017-04-29,FL,0,50,60,11,1,0,NA,NA,NA,NA,NA,NA,40,5
8856,37,7,2017-04-29,AL,NA,NA,8,0,1,0,8,0,NA,NA,NA,NA,NA,NA
8857,74,6,2017-04-25,AL,NA,NA,66,0,NA,NA,NA,NA,NA,NA,NA,NA,55,0
8858,43,3,2017-05-01,FL,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8859,241,4,2017-05-02,FL,NA,NA,NA,NA,7,0,1,0,NA,NA,NA,NA,NA,NA
8860,210,6,2017-05-02,FL,0,3,NA,NA,6,0,2,0,0,1,NA,NA,NA,NA
8861,218,6,2017-03-29,FL,0,16,30,0,3,0,NA,NA,NA,NA,NA,NA,27,0
8862,54,10,2017-05-02,FL,0,6,62,0,1,0,NA,NA,NA,NA,NA,NA,30,0
8863,214,6,2017-05-02,FL,0,1,62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8867,194,2,2017-05-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,2,55,NA,NA,NA,NA
8868,74,10,2017-04-29,AL,NA,NA,13,0,NA,NA,1,0,NA,NA,NA,NA,118,0
8869,192,6,2017-05-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA
8870,159,6,2017-05-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,15,38,NA,NA,NA,NA
8871,123,8,2017-05-03,AL,0,18,120,3,NA,NA,NA,NA,NA,NA,NA,NA,16,0
8872,199,6,2017-04-21,FL,0,1,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA
8873,32,4,2017-05-03,FL,1,15,40,10,NA,NA,NA,NA,NA,NA,NA,NA,20,0
8874,37,8,2017-05-03,AL,0,23,1,0,1,0,28,0,NA,NA,NA,NA,NA,NA
8875,214,3,2017-05-03,FL,NA,NA,43,15,3,0,NA,NA,NA,NA,NA,NA,NA,NA
8876,200,9,2017-05-03,FL,6,51,70,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA
8877,156,3,2017-04-10,FL,NA,NA,NA,NA,3,2,10,0,NA,NA,NA,NA,NA,NA
8879,156,2,2017-04-11,FL,NA,NA,NA,NA,1,4,6,11,NA,NA,NA,NA,NA,NA
8880,156,4,2017-04-12,FL,NA,NA,NA,NA,1,3,5,9,NA,NA,NA,NA,NA,NA
8881,156,4,2017-04-13,FL,NA,NA,NA,NA,NA,NA,4,20,NA,NA,NA,NA,NA,NA
8882,156,2,2017-04-13,FL,NA,NA,NA,NA,0,3,3,0,NA,NA,NA,NA,NA,NA
8883,156,5,2017-04-14,FL,NA,NA,NA,NA,3,1,2,0,NA,NA,NA,NA,NA,NA
8884,156,3,2017-04-14,FL,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA
8885,156,1,2017-04-15,FL,NA,NA,NA,NA,1,5,5,3,NA,NA,NA,NA,NA,NA
8886,156,6,2017-04-17,FL,NA,NA,NA,NA,2,8,2,3,NA,NA,NA,NA,NA,NA
8887,156,2,2017-04-18,FL,NA,NA,NA,NA,0,5,0,8,NA,NA,NA,NA,NA,NA
8888,156,3,2017-04-19,FL,NA,NA,NA,NA,1,6,1,0,NA,NA,NA,NA,NA,NA
8889,156,3,2017-04-21,FL,NA,NA,NA,NA,1,3,2,3,NA,NA,NA,NA,NA,NA
8890,156,6,2017-04-22,FL,NA,NA,NA,NA,3,8,1,3,NA,NA,NA,NA,NA,NA
8891,156,2,2017-04-23,FL,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA
8892,156,3,2017-04-27,FL,NA,NA,NA,NA,7,2,2,0,NA,NA,NA,NA,NA,NA
8893,156,6,2017-04-28,FL,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA
8894,156,2,2017-05-03,FL,NA,NA,NA,NA,0,7,3,1,NA,NA,NA,NA,NA,NA
8895,71,17,2017-05-03,FL,NA,NA,172,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8896,194,2,2017-05-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA
8897,259,6,2017-05-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,10,13,NA,NA,NA,NA
8898,217,6,2017-05-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899,59,8,2017-05-03,FL,0,12,11,6,NA,NA,NA,NA,2,0,NA,NA,6,0
8900,120,10,2017-05-04,AL,0,4,54,0,NA,NA,NA,NA,0,1,NA,NA,1,0
8901,259,3,2017-05-04,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA
8902,74,8,2017-05-02,AL,NA,NA,99,0,NA,NA,NA,NA,1,0,NA,NA,14,0
8903,46,7,2017-05-02,FL,0,15,57,6,1,0,NA,NA,NA,NA,NA,NA,7,0
8904,46,6,2017-05-05,FL,0,18,12,2,NA,NA,NA,NA,NA,NA,NA,NA,4,0
8905,218,5,2017-05-02,FL,0,6,12,0,NA,NA,NA,NA,NA,NA,NA,NA,14,0
8906,34,7,2017-05-06,FL,3,15,7,3,NA,NA,NA,NA,NA,NA,NA,NA,31,7
8907,200,8,2017-05-06,FL,1,41,NA,NA,13,0,NA,NA,NA,NA,NA,NA,0,2
8908,14,6,2017-05-06,FL,NA,NA,55,9,2,0,NA,NA,NA,NA,NA,NA,2,6
8909,32,8,2017-05-06,FL,2,25,62,15,1,0,NA,NA,NA,NA,NA,NA,15,0
8912,24,8,2017-05-06,FL,NA,NA,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,241,8,2017-05-06,FL,0,8,21,3,9,0,3,0,NA,NA,NA,NA,11,0
8914,71,5,2017-05-06,FL,NA,NA,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8915,33,17,2017-05-06,FL,2,30,75,0,2,0,3,0,NA,NA,NA,NA,75,0
8916,54,9,2017-05-06,FL,0,4,18,0,9,0,2,0,NA,NA,NA,NA,16,0
8917,214,5,2017-05-06,FL,0,13,33,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA
8920,43,6,2017-05-06,FL,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,48,0
8921,241,9,2017-05-07,FL,NA,NA,5,2,5,0,NA,NA,NA,NA,NA,NA,1,0
8922,54,12,2017-05-07,FL,NA,NA,33,0,1,0,NA,NA,NA,NA,NA,NA,14,0
8923,33,6,2017-05-07,FL,1,15,15,0,NA,NA,NA,NA,1,0,NA,NA,15,0
8924,32,7,2017-05-07,FL,0,40,57,20,NA,NA,NA,NA,NA,NA,NA,NA,15,0
8925,214,6,2017-05-07,FL,3,32,59,14,1,0,NA,NA,NA,NA,NA,NA,2,0
